	C0045	C0062	Z0009	C0002	C0039	C0023	C0010	C0064	C0055	C0001	C0029	C0013	C0059	C0051	C0033	C0054	C0052	C0040	C0060	C0016	C0026	C0011	C0020	C0037	C0006	C0058	C0065	C0005	C0036	C0044	Z0017	C0041	C0007	C0050	C0004	C0043	C0066	C0048	C0027	C0031	C0025	C0047	C0061	C0014	C0056	C0019	C0018	C0053	C0042	Z0005	C0012	C0009	C0057	C0067	C0038	C0049	C0024	C0030	Z0022	C0034	Z0025	Z0016	Z0014	C0003	Z0027	C0032	C0028	C0046	C0017	Z0013	C0035	Z0029	Z0004	C0021	Z0006	Z0023	Z0020	Z0010	Z0015	C0022	Z0031	Z0011	Z0019	C0008	Z0008	Z0030	Z0012	C0015	Z0007	Z0018	Z0032	Z0002	Z0021	C0063	Z0026
C0035	0.379978931571	0.522782487516	0.340573052389	0.390324828822	0.562879439481	0.347708708843	0.288900630771	0.582400192177	0.832280140455	0.339315129912	0.350815175416	0.427190960308	0.536369643267	0.283502982426	0.36945488277	0.374625868423	0.453066717767	0.371625589794	0.609553902357	0.436197404828	0.652163952013	0.634428137754	0.383544255713	0.35797729507	0.446725577722	0.41419427569	0.478372771279	0.292292435951	0.381580838782	0.44850221821	0.369615375415	0.409685468297	0.355954269567	0.350361878859	0.401125448499	0.407321721378	0.441696224157	0.369190054848	0.417592902854	0.522806553509	0.472375103717	0.36098571145	0.368788194857	0.39737533146	0.307539094245	0.483268784354	0.378819408411	0.401473442349	0.402910781899	0.460848405556	0.284322133886	0.418654596922	0.385727898586	0.428869804123	0.367469474148	0.340362099722	0.398039616647	0.408101852156	0.373897404683	0.300694789596	0.460662756678	0.432401083867	0.384150956632	0.362123867501	0.324786777807	0.470610112606	0.425529733182	0.391052972341	0.473949835714	0.33545227982	0.0	0.398497536018	0.37770522798	0.322743771818	0.394211845128	0.47177280093	0.413207850179	0.386674437227	0.244592786888	0.623803992154	0.384295373466	0.400690697433	0.31846701616	0.39538304457	0.341570074634	0.404912212199	0.464541202978	0.429328468716	0.274026662965	0.522787926781	0.266582907036	0.266884321153	0.767907345145	0.519761178526	0.417267727332
Z0029	0.314065159215	0.484690472596	0.232136483622	0.385515966722	0.622742431837	0.405294351426	0.252787612036	0.646593293984	0.827813230025	0.399132658847	0.312745662113	0.421430085057	0.553911751103	0.482390398832	0.334408322923	0.301975106587	0.401886914571	0.325405202275	0.66687862102	0.377150027112	0.630639277019	0.629993837117	0.349859676253	0.367873596886	0.420402840891	0.472766809314	0.471014751475	0.329123573684	0.326476090585	0.451173643613	0.354676054816	0.368906100154	0.325962718622	0.23430156223	0.538115211283	0.384782488438	0.431430545957	0.326148485461	0.339960798469	0.314005734411	0.517088547835	0.318608954867	0.356892686194	0.341557693903	0.339486638669	0.496069427463	0.29498026846	0.171815383021	0.411117961299	0.4516365265	0.38789129015	0.362328706315	0.38074545904	0.423380480038	0.309878097921	0.318207395673	0.402288636436	0.384716430812	0.403535001861	0.370842972887	0.243693855401	0.422662149806	0.383415159215	0.299655268194	0.337768146237	0.284654269842	0.418386985275	0.356499026633	0.448459371113	0.3695444292	0.398497536018	0.0	0.348474312902	0.229947110733	0.31650860135	0.476991015514	0.3168651553	0.271807873585	0.378428032135	0.677140222045	0.300953009409	0.395202525845	0.338399351975	0.297585471267	0.232514309487	0.409543366027	0.238180843124	0.643661082877	0.431225942268	0.371049485407	0.304156772438	0.427922188343	0.829198355749	0.655897164425	0.414390735005
Z0004	0.190499922917	0.36214166392	0.282655461509	0.200857977247	0.477842917729	0.225637290743	0.249038799107	0.501887618687	0.734944821115	0.264869736693	0.311702234331	0.194348850672	0.381840799001	0.365286615798	0.245647682136	0.220740455584	0.354619206315	0.126610924459	0.498310686301	0.282266703525	0.427748214343	0.457476570624	0.188803522939	0.223819864872	0.210263883898	0.304694774866	0.334010642177	0.234929563242	0.217051447557	0.402832123226	0.259903747556	0.263764005635	0.170659868162	0.346852567207	0.419051078991	0.327271112115	0.291488678964	0.218836283026	0.281218859178	0.517529530062	0.460611295121	0.140060063261	0.247807949604	0.359262389028	0.22861571421	0.246104313434	0.206719864441	0.358166999628	0.202854617511	0.247964323002	0.379942843788	0.364832814836	0.246416781139	0.262754253894	0.17383754399	0.179370340758	0.223886788581	0.286967809261	0.318408586465	0.286864811821	0.471774135827	0.207537952262	0.239614321408	0.210825274042	0.258169388566	0.509323914199	0.190426087927	0.268393472436	0.270489312105	0.188502605946	0.37770522798	0.348474312902	0.0	0.236204013609	0.140742008399	0.222414544265	0.248879353056	0.203295975227	0.23776075653	0.53178644285	0.256633660092	0.172586546742	0.172193847749	0.239169063846	0.283213327333	0.34977832447	0.449983922173	0.503365160279	0.386053262453	0.599532630376	0.411760412702	0.256071091097	0.725463645208	0.52239989049	0.366392198779
C0021	0.263767750253	0.389620354048	0.193412427154	0.24848210143	0.496241599317	0.291784427127	0.125178480145	0.513796515298	0.769118481208	0.310627474762	0.279350889905	0.28272670193	0.419512268885	0.403636185329	0.302885855714	0.259075050237	0.384276582319	0.228151585774	0.531168783159	0.348421496996	0.506587710382	0.502715605231	0.232956069853	0.225197192408	0.296518991016	0.320411309872	0.332801921748	0.221468376208	0.273763972144	0.455561176439	0.285687656838	0.32739050715	0.225761841476	0.242912958117	0.424150310768	0.348941696348	0.320786672692	0.278157505715	0.325179534315	0.381511252459	0.525470528274	0.19638523683	0.293093097656	0.243949136144	0.251318673117	0.347416002339	0.257329896869	0.232172968476	0.266846910318	0.388273666472	0.282205599331	0.371880727504	0.268987103822	0.285342899899	0.250088920313	0.216109253097	0.287507315932	0.352107385041	0.336986184679	0.301337993931	0.347384935716	0.299744669608	0.292701490617	0.253617656159	0.327188967773	0.390405955558	0.282151571953	0.313662734039	0.355992415608	0.274366824106	0.322743771818	0.229947110733	0.236204013609	0.0	0.255031416724	0.359826335974	0.321940902433	0.231157075647	0.272146082937	0.562804672242	0.291824610069	0.287254091521	0.239051763862	0.300587638084	0.213245628364	0.402459362896	0.337157962894	0.520909501356	0.431905616926	0.475676742863	0.280524371392	0.328565737124	0.746104998671	0.542704937537	0.408852944947
Z0006	0.162084591462	0.372893436819	0.245012115036	0.20789333103	0.47438269925	0.224159118915	0.241805663176	0.487760637708	0.752848891074	0.237622849496	0.280360567221	0.196808171283	0.390240587422	0.358636927566	0.185814876381	0.167744038594	0.30216833927	0.0921380330658	0.505120805911	0.248459322737	0.400296965605	0.464407113391	0.201508544469	0.231465997556	0.195756077827	0.299978110148	0.365228069215	0.221811470927	0.165670753283	0.355276760938	0.264936621063	0.230367328159	0.180602329488	0.315382791437	0.421593988517	0.258807183563	0.285649281803	0.204480146723	0.266877791718	0.467613504333	0.424984009021	0.165699915475	0.183159743767	0.353989723034	0.204179371644	0.266594056669	0.162897200043	0.336071602254	0.209396529158	0.256619023975	0.370838005397	0.322022908702	0.266918790601	0.256892269948	0.122637133592	0.229466412206	0.226478424326	0.229868802297	0.317858169156	0.234620437668	0.42354986474	0.191152537345	0.260435423954	0.164595619053	0.224904559256	0.463844632928	0.173896567966	0.214117487109	0.246475062995	0.161231172738	0.394211845128	0.31650860135	0.140742008399	0.255031416724	0.0	0.220320828987	0.214425657799	0.123841521982	0.226535635087	0.519262821863	0.217057475945	0.168910149043	0.159952298655	0.196469848493	0.238797816491	0.301021636341	0.413995918346	0.515151120621	0.349180283876	0.536990595396	0.391754231509	0.258741484398	0.719717767795	0.525009849556	0.299701794493
Z0023	0.303983775756	0.347728961056	0.408369033208	0.214484313692	0.48132489301	0.328343520123	0.367127769465	0.503901938164	0.803073965273	0.368866657451	0.434267025369	0.182674050877	0.387593263748	0.416307170679	0.35844428338	0.32485689269	0.47175721355	0.236069774774	0.490622966994	0.402080016964	0.336161712673	0.462570456604	0.255920744806	0.291952879136	0.199118736633	0.307561317536	0.359687122362	0.351509519614	0.316024944409	0.520151951993	0.232708446488	0.379091205539	0.291671000388	0.466229233426	0.429560808692	0.424525484816	0.302421232844	0.357912532251	0.415427244503	0.619630429689	0.571828182771	0.267787218177	0.366588310555	0.395462783496	0.344191232324	0.257528491335	0.331971223361	0.495498883446	0.229152518333	0.182331583447	0.394376356437	0.490624216742	0.333453813616	0.246388027562	0.282318262914	0.295704580386	0.242801552484	0.398362679273	0.330732483505	0.383385414429	0.595831177096	0.192926166805	0.291611003679	0.329291110198	0.382272898865	0.61454848999	0.189245535207	0.375517900196	0.204822788886	0.213608772742	0.47177280093	0.476991015514	0.222414544265	0.359826335974	0.220320828987	0.0	0.371262324755	0.26737630067	0.337765299331	0.541881282711	0.355608863517	0.189829418297	0.276813871431	0.341589886633	0.311588728088	0.413692768671	0.57764213562	0.497530007345	0.495503132795	0.705375853125	0.51940698714	0.36078393842	0.729496647112	0.523168176007	0.466205926983
Z0020	0.2029989476	0.485868682285	0.269579617034	0.320664137338	0.586838435309	0.350377686003	0.336736381138	0.610213409832	0.832405221415	0.337240143119	0.206746951091	0.342586927382	0.533948415888	0.425949150212	0.19929202308	0.226066448679	0.30298965387	0.244461221799	0.641914880417	0.175569850959	0.579488936106	0.616610540833	0.323581476056	0.360711217969	0.352440177647	0.436180009287	0.465977496185	0.272971502924	0.242681337968	0.309699413185	0.341738640428	0.177090529466	0.307631964716	0.21481228054	0.519075315787	0.328634773378	0.393202482001	0.256092860416	0.179951743613	0.398164855679	0.35336326824	0.288712439262	0.284782236407	0.395575016073	0.263741404736	0.405489360087	0.198599683341	0.335845393021	0.347848022868	0.327696529072	0.415174107004	0.247973465178	0.350048299171	0.388282748691	0.230194598561	0.316514015798	0.366748644392	0.229285033817	0.358987126251	0.29506005713	0.341372550207	0.338452952749	0.344200039938	0.245562478915	0.178253071943	0.366044997731	0.326105598637	0.2087445001	0.372903764122	0.242050835321	0.413207850179	0.3168651553	0.248879353056	0.321940902433	0.214425657799	0.371262324755	0.0	0.222372984156	0.31758751848	0.630422376757	0.189685860254	0.281185921389	0.251901643095	0.23754520973	0.327679679101	0.245799594736	0.326713699482	0.628948679778	0.292027069942	0.455187467927	0.419892306334	0.305068968634	0.781299171609	0.62245596943	0.268583340696
Z0010	0.220241842539	0.442492581468	0.164282303835	0.273328893732	0.544782661482	0.309548503182	0.236310310988	0.569632015807	0.810122106214	0.313354642157	0.233658081973	0.261914277816	0.465817634363	0.428204035294	0.253206088849	0.221284508001	0.358166493009	0.176432808995	0.571812949338	0.29198548243	0.477303631386	0.541890540641	0.271274649939	0.304510917794	0.260519213758	0.369399934081	0.415479163256	0.247262019052	0.228150826112	0.409396883738	0.27851550246	0.269641235447	0.245409517304	0.266872287385	0.481051726792	0.318289777258	0.357677993195	0.262901751635	0.29508596619	0.411952643666	0.467695385632	0.238014376694	0.263149170698	0.334952462389	0.266409677848	0.339883049811	0.221192690447	0.295884804636	0.277748227101	0.313938178194	0.367863713255	0.349623202353	0.327398785817	0.317563423529	0.197817858168	0.26918743448	0.285567760885	0.303593895593	0.371445971506	0.287430262652	0.395652599949	0.242932282707	0.328105294243	0.204277715167	0.269211248183	0.426083040774	0.247934601563	0.268893014725	0.312190101536	0.205051794274	0.386674437227	0.271807873585	0.203295975227	0.231157075647	0.123841521982	0.26737630067	0.222372984156	0.0	0.299557685985	0.598826556744	0.243131045133	0.223422366654	0.225363787146	0.235335770028	0.207054798238	0.351376701805	0.360134906704	0.571736954973	0.385251323694	0.50357314231	0.357916093812	0.319070997236	0.782623935995	0.586905703578	0.36396541193
Z0015	0.227962722588	0.379048919667	0.239724348369	0.244844602316	0.439366441222	0.225251464156	0.252593030297	0.465154760215	0.709213211157	0.243066177781	0.303503653007	0.285237917479	0.407141491904	0.289788042975	0.226596566821	0.229708396741	0.317715830314	0.224544058873	0.483314191539	0.32291289606	0.51872701019	0.501347776528	0.226425190683	0.226530220291	0.295212557494	0.277416650626	0.354245364177	0.200613353795	0.251686052636	0.371361598715	0.283466825489	0.272096118279	0.224804691146	0.344364983886	0.304049135931	0.27378312568	0.289592960615	0.263230257265	0.322755769709	0.489835409593	0.404289120718	0.17706619874	0.225581667971	0.342984403789	0.212901582959	0.362436867201	0.249304684336	0.368351989811	0.273949003069	0.360299340629	0.28355582176	0.311405252182	0.213263420135	0.291252083941	0.230395117127	0.242233234275	0.237730292395	0.262909372436	0.23621861032	0.17689568014	0.412589220367	0.294421391581	0.229662937034	0.222995833694	0.198747249185	0.442340699104	0.268269171172	0.257886554938	0.333480834122	0.198645947283	0.244592786888	0.378428032135	0.23776075653	0.272146082937	0.226535635087	0.337765299331	0.31758751848	0.299557685985	0.0	0.486040866551	0.225475883093	0.260209340365	0.180754860431	0.24586281367	0.30741227347	0.27116237385	0.419796674927	0.467523462943	0.335948315717	0.494900727903	0.264410533427	0.166801593805	0.665508995114	0.466022608983	0.293382498957
C0022	0.508350701109	0.453901252286	0.583531413379	0.426476502894	0.301928621588	0.402064783456	0.527929249302	0.295667186979	0.805832743849	0.458524637709	0.587383258743	0.479381780203	0.440495667802	0.5038857677	0.521557576272	0.471790050539	0.551222579378	0.501775672977	0.374309379465	0.603786118096	0.427927224061	0.424070401927	0.446923575871	0.428758540528	0.478902986803	0.37550579476	0.482730075968	0.508434548314	0.44245555289	0.648443107545	0.555962725552	0.555243390831	0.480689647216	0.659261136542	0.389963979581	0.448586489698	0.505595982846	0.551665790734	0.606246114426	0.747534920722	0.717621118064	0.486805929875	0.430577018651	0.443481026319	0.54757367209	0.453316174114	0.504437926699	0.615979925921	0.465904165536	0.634025348237	0.567407757567	0.615878498982	0.45770224318	0.452913615863	0.494027044209	0.536622913844	0.456345920624	0.497027026132	0.507020141383	0.481829117724	0.709359451963	0.455823627177	0.4487709425	0.494442053429	0.5761141569	0.721037690943	0.450348316003	0.501447705586	0.51014954162	0.559037409265	0.623803992154	0.677140222045	0.53178644285	0.562804672242	0.519262821863	0.541881282711	0.630422376757	0.598826556744	0.486040866551	0.0	0.526431248374	0.476964653233	0.493529023115	0.548278081538	0.650711746084	0.58995781441	0.726044433147	0.487073868404	0.611485496908	0.785628742984	0.63971945278	0.53688882892	0.332275856578	0.39404720846	0.558384797154
Z0031	0.207389208973	0.442400149912	0.207355648296	0.290471461911	0.480331925075	0.262264488408	0.282755184201	0.539761170393	0.742550712349	0.261094649003	0.150408352028	0.327168892138	0.447426414864	0.35041483013	0.124434717325	0.15141665568	0.194384446866	0.218699731008	0.536592967944	0.190617977779	0.562072175855	0.537891479985	0.275867693903	0.268975929274	0.335283438414	0.333100764978	0.416035011961	0.237972028436	0.180315153899	0.245830246664	0.3452077346	0.146322616023	0.229624641965	0.220640134891	0.426659416299	0.234169878794	0.38182214768	0.226718995269	0.173248485461	0.343269738451	0.323953472479	0.230730894158	0.195376847589	0.387634150231	0.272462663335	0.409530274839	0.137357153261	0.276417787996	0.303903470842	0.399337794907	0.425616226807	0.195329328185	0.24667036787	0.338080922333	0.233165709425	0.284799572591	0.287788647068	0.151896978364	0.272570743714	0.215013247791	0.287836690384	0.320110781989	0.266564212429	0.146564453245	0.17730915702	0.337720902132	0.316606536601	0.124789565148	0.398794989634	0.300490513376	0.384295373466	0.300953009409	0.256633660092	0.291824610069	0.217057475945	0.355608863517	0.189685860254	0.243131045133	0.225475883093	0.526431248374	0.0	0.29352077371	0.217916577003	0.177066372867	0.365402602351	0.178370890157	0.292319423741	0.52881332784	0.246831108394	0.413587525916	0.374043031759	0.281418160298	0.711680699059	0.517334996545	0.217953182345
Z0011	0.220526492015	0.354627022581	0.322254419915	0.171026216239	0.367326357398	0.226539736623	0.293064008562	0.438665311243	0.743120228695	0.303323263809	0.351983706496	0.18238799298	0.373299550066	0.263131729583	0.282164339152	0.215512041409	0.39648422495	0.178153285465	0.443897372472	0.320211467538	0.409862435907	0.44879347197	0.205255192662	0.234397552686	0.193592907136	0.260819785004	0.342428268164	0.268771520692	0.246923467407	0.440782154061	0.241999049309	0.291963890701	0.244723944627	0.377964008932	0.373063374014	0.272082868822	0.268919053337	0.274795501733	0.332341537732	0.548820072208	0.495891876732	0.203911269744	0.28016546625	0.330911044066	0.263287069522	0.245177190283	0.250257592735	0.413066589079	0.194848119601	0.265707967765	0.343901028529	0.402929073125	0.27088774169	0.240402158116	0.207490180616	0.244707045821	0.213618425571	0.322749434427	0.267333053589	0.285083641335	0.506735636963	0.118778592767	0.142091687175	0.245675213452	0.292750192943	0.523287731115	0.152337359504	0.294340992337	0.219350255157	0.187119773057	0.400690697433	0.395202525845	0.172586546742	0.287254091521	0.168910149043	0.189829418297	0.281185921389	0.223422366654	0.260209340365	0.476964653233	0.29352077371	0.0	0.188977148809	0.285042728422	0.305485908031	0.36988718212	0.491335477972	0.407361751662	0.411010713856	0.622866668283	0.448658850986	0.287579851792	0.608603068105	0.403760780869	0.317044714297
Z0019	0.184879759715	0.377944027962	0.214584299669	0.221780309393	0.437137932558	0.197890317827	0.206974053479	0.456152878144	0.747192498006	0.2321624858	0.26647170379	0.250197090001	0.383168426984	0.316707385436	0.198402335381	0.171022478337	0.323542751582	0.156924651002	0.480314360215	0.2480378688	0.490685564297	0.466892811653	0.226008111212	0.208217500731	0.270213216203	0.268746817288	0.343573777045	0.161212345575	0.16234286375	0.366668981979	0.307719040279	0.220140592207	0.175549761841	0.283505167715	0.352080480068	0.267224854606	0.310375428739	0.206192402849	0.258405309128	0.477156398916	0.395469379234	0.185964298549	0.191738047419	0.308332033916	0.150368329701	0.321837974058	0.176887916645	0.358155606826	0.227288567328	0.321472845144	0.328784477724	0.315646796441	0.248116549891	0.265533491042	0.184908576365	0.244269854341	0.234657926213	0.247446774228	0.268450022327	0.18732928853	0.421723070808	0.232155792356	0.224440814949	0.160401751103	0.187754105536	0.426822080697	0.242827866142	0.225935670618	0.310438052203	0.190044892406	0.31846701616	0.338399351975	0.172193847749	0.239051763862	0.159952298655	0.276813871431	0.251901643095	0.225363787146	0.180754860431	0.493529023115	0.217916577003	0.188977148809	0.0	0.237514500558	0.290557427504	0.275134678463	0.399525434586	0.464471489022	0.316528063899	0.506940542236	0.342369410474	0.181859949192	0.690421151454	0.488134813141	0.279001790294
C0008	0.172192448567	0.400090380097	0.256740916049	0.286450551805	0.497814498042	0.247872163467	0.291375240551	0.553074083972	0.748226882675	0.24937014047	0.231591882941	0.303828000106	0.452397196853	0.374451988076	0.183917508074	0.168003577162	0.28440006964	0.197032406571	0.547575636596	0.247613534634	0.547935284674	0.534388877253	0.246098162245	0.288364081735	0.318401787252	0.344938663016	0.403413065228	0.24316415641	0.195739799054	0.31440825315	0.322442753045	0.194991419382	0.217003943437	0.290398354248	0.426630207193	0.272309877731	0.366550559779	0.219170026049	0.204273703684	0.415116825793	0.390761325976	0.205590393387	0.211146616342	0.408801398118	0.248117100633	0.386670181277	0.16539047738	0.28330257881	0.286434795067	0.351565287332	0.42880595381	0.259046758914	0.246564532986	0.322198051672	0.18404011589	0.263956767849	0.245070363085	0.212200752751	0.312337439796	0.222558361727	0.387644138191	0.303308674712	0.285882694168	0.168874806762	0.207625220516	0.416525093296	0.29591751422	0.192745259157	0.358478575833	0.26640718533	0.39538304457	0.297585471267	0.239169063846	0.300587638084	0.196469848493	0.341589886633	0.23754520973	0.235335770028	0.24586281367	0.548278081538	0.177066372867	0.285042728422	0.237514500558	0.0	0.348045071168	0.249792003862	0.385411938759	0.553778543937	0.309065782787	0.500777164957	0.396895560138	0.290382588825	0.726813462867	0.544899479028	0.282099082897
Z0008	0.314620172084	0.459377613712	0.258350596484	0.334983280638	0.597592221264	0.37594106649	0.200344402812	0.591021473388	0.858108554737	0.387407298443	0.36083521529	0.3314670145	0.517407331722	0.468668418401	0.3547089254	0.346024354187	0.454978566525	0.263061173209	0.635878758243	0.41312168371	0.489027590801	0.600284005396	0.332388073029	0.334059210258	0.320268562938	0.439249162447	0.4447187385	0.282896819707	0.354230805988	0.507418063528	0.265888446901	0.409152082954	0.313019422858	0.252564138378	0.472902156996	0.414217784468	0.356916580769	0.351913313589	0.412243757456	0.402680646134	0.537393412479	0.30294016582	0.371233526575	0.314015492307	0.290598028965	0.407398474253	0.3395367092	0.274919401929	0.349828398575	0.316405567181	0.293620503004	0.423034602125	0.380130481558	0.373382177029	0.266676613867	0.304503589364	0.370535384951	0.420384581601	0.425766782278	0.346263488675	0.34760294322	0.331314868278	0.388894651505	0.336234677251	0.328749475216	0.362325407595	0.32104724921	0.397092444707	0.332291140271	0.190392990882	0.341570074634	0.232514309487	0.283213327333	0.213245628364	0.238797816491	0.311588728088	0.327679679101	0.207054798238	0.30741227347	0.650711746084	0.365402602351	0.305485908031	0.290557427504	0.348045071168	0.0	0.414371067136	0.32639017877	0.614961396368	0.494196365235	0.444124976553	0.244835100386	0.341800000842	0.814118071123	0.642327492171	0.437921891596
Z0030	0.275358668271	0.523592811669	0.308081640067	0.384289613363	0.547297633847	0.304402667967	0.368684827029	0.591282021363	0.81365481021	0.269159544294	0.222415137191	0.420877235118	0.541781874387	0.368898733532	0.152851497119	0.238059941949	0.218351375965	0.317253793283	0.603237356047	0.202502097566	0.664954824638	0.635789446927	0.386764743499	0.356543414782	0.438685142133	0.403240135555	0.515406118664	0.30981801428	0.256101105412	0.198296597557	0.403524967913	0.191337886944	0.33223529226	0.233477000755	0.460962234919	0.270915221847	0.456831944409	0.286736639215	0.192870434536	0.361552624291	0.208916120577	0.339763616345	0.274614780716	0.471837462529	0.32505403853	0.500728128787	0.222769223908	0.375606864339	0.40486672002	0.457949741324	0.449435686185	0.178624392806	0.348802606227	0.431114127109	0.272862013421	0.391951876036	0.384048533175	0.138737364718	0.313828853868	0.2167551636	0.304285333577	0.419214228866	0.351713269258	0.24450167119	0.180890624834	0.294718453779	0.407926361754	0.178738807779	0.457230729456	0.332154520898	0.404912212199	0.409543366027	0.34977832447	0.402459362896	0.301021636341	0.413692768671	0.245799594736	0.351376701805	0.27116237385	0.58995781441	0.178370890157	0.36988718212	0.275134678463	0.249792003862	0.414371067136	0.0	0.313301704721	0.591352095156	0.244239867454	0.359584446488	0.371497601759	0.261884440035	0.69991547062	0.579957489065	0.176503294296
Z0012	0.389036067726	0.60855433204	0.292452053331	0.489917936845	0.679535766394	0.471869336396	0.33753795173	0.712559033153	0.923078873531	0.447788172978	0.241228660358	0.531854694062	0.637058231354	0.534033893759	0.307575139562	0.356817174526	0.323294239009	0.42811122322	0.745029786827	0.337333515496	0.744165819999	0.728191756419	0.478776899155	0.453191998687	0.526875871565	0.548518671522	0.583544665887	0.366973664841	0.387696610494	0.373006291532	0.488721439336	0.335436579129	0.431842916379	0.17763812714	0.608757679152	0.408543968423	0.52673410026	0.396474445803	0.298067593429	0.146979807028	0.425158762513	0.426631155707	0.393189804901	0.425637185689	0.389321201425	0.594840911169	0.332292530434	0.244614807825	0.508722414013	0.575065287332	0.426306224224	0.276664987167	0.456541237042	0.532728104301	0.414579527936	0.432412053586	0.500052327893	0.320720520972	0.492444536707	0.402219964667	0.108283809253	0.532717850194	0.473055734411	0.359276167668	0.3280839612	0.130006959226	0.518121733029	0.317224097071	0.554767850194	0.468306319473	0.464541202978	0.238180843124	0.449983922173	0.337157962894	0.413995918346	0.57764213562	0.326713699482	0.360134906704	0.419796674927	0.726044433147	0.292319423741	0.491335477972	0.399525434586	0.385411938759	0.32639017877	0.313301704721	0.0	0.729005213439	0.42827945989	0.198221032906	0.343915204215	0.455391708629	0.869407215459	0.717643136463	0.361955874048
C0015	0.543599686354	0.402500191909	0.547884390834	0.414798712455	0.342541951004	0.440789329609	0.516850451332	0.41833067879	0.8255033608	0.496743333264	0.60445317527	0.440967666791	0.403442024347	0.327688544166	0.535541199938	0.481901354527	0.611485317102	0.49647821009	0.364903857849	0.611992413481	0.471880867046	0.434181905268	0.467031210462	0.461658628695	0.456412347563	0.365647891128	0.37928589974	0.523084465778	0.511037146882	0.6266419159	0.485403886473	0.570046211259	0.470524096008	0.651147362098	0.349647299816	0.470270153634	0.444861181755	0.548926369146	0.617573178991	0.775407193663	0.700816820357	0.47521027165	0.516138728935	0.549040169582	0.536431828717	0.432806834831	0.52984104726	0.651679144118	0.451284327255	0.602707929935	0.540875298138	0.631146039482	0.504184891819	0.407210332252	0.520464544681	0.499177723141	0.421674041252	0.560060385413	0.467922676625	0.462039845792	0.731258206322	0.396463087024	0.379920003721	0.486229235022	0.560182410303	0.736993811068	0.466498789538	0.546968478018	0.45340463027	0.52118987837	0.429328468716	0.643661082877	0.503365160279	0.520909501356	0.515151120621	0.497530007345	0.628948679778	0.571736954973	0.467523462943	0.487073868404	0.52881332784	0.407361751662	0.464471489022	0.553778543937	0.614961396368	0.591352095156	0.729005213439	0.0	0.430742741481	0.820381973313	0.632448619291	0.512834498328	0.608472335336	0.274381762267	0.524855063843
Z0007	0.310372945085	0.575964901387	0.368143345059	0.425239134017	0.585442750571	0.32442210539	0.43153682473	0.611443467359	0.826162728723	0.28836151425	0.296499160598	0.465378164372	0.58654091808	0.266995525704	0.223017785779	0.284791646909	0.318938751263	0.365949265855	0.614453350699	0.283096915634	0.709321247143	0.682505726968	0.425411595875	0.419454125218	0.485901374728	0.430940349264	0.53601214768	0.370334821888	0.294385566956	0.283256354792	0.484508186943	0.233625244272	0.373114419223	0.329867422795	0.477810957792	0.311157066078	0.509648539684	0.325106615278	0.28788008612	0.483654449524	0.329444949007	0.381266340439	0.315587075647	0.528116034235	0.375099577907	0.539610766041	0.265649060124	0.41644004306	0.453150194567	0.501373696242	0.533022719947	0.309366772624	0.397600929775	0.464200862793	0.334456707246	0.425875952368	0.427380449737	0.218859842645	0.348717801286	0.261206707491	0.419979578845	0.458187626389	0.383574263994	0.2847331556	0.256154775159	0.435204346925	0.440946446228	0.241593356547	0.500249525809	0.394692278582	0.274026662965	0.431225942268	0.386053262453	0.431905616926	0.349180283876	0.495503132795	0.292027069942	0.385251323694	0.335948315717	0.611485496908	0.246831108394	0.411010713856	0.316528063899	0.309065782787	0.494196365235	0.244239867454	0.42827945989	0.430742741481	0.0	0.494241889852	0.456768053854	0.346270324427	0.750667273935	0.514959644889	0.246686148249
Z0018	0.517997015576	0.738828456222	0.430446450858	0.613802511297	0.754192770963	0.548537450078	0.452695726968	0.804420020962	1.02171296369	0.51210852194	0.370267160704	0.662210526819	0.759469288182	0.605906945697	0.424881108613	0.476500525225	0.358396323428	0.559429357823	0.82088915156	0.466920090904	0.862098380203	0.842987046941	0.61026900218	0.588641317041	0.655537286162	0.622574352241	0.712834880655	0.482979042594	0.498233999787	0.391019867099	0.618840682448	0.458056092712	0.555681251927	0.305407168796	0.666972103451	0.452789038329	0.64558940354	0.535857297858	0.42756850194	0.181237014513	0.387671884171	0.570540966456	0.487135305406	0.529360726702	0.478045065653	0.738117663601	0.468975971506	0.361256345755	0.628858096858	0.70217874701	0.526924640435	0.313360726645	0.592028549253	0.656770282282	0.537003970549	0.582710335974	0.618039208442	0.409898012333	0.585862650045	0.451337084051	0.187238870521	0.650030048908	0.596712799426	0.481508347244	0.440832140415	0.173299651268	0.637433908351	0.411017386635	0.680297332412	0.584570117089	0.522787926781	0.371049485407	0.599532630376	0.475676742863	0.536990595396	0.705375853125	0.455187467927	0.50357314231	0.494900727903	0.785628742984	0.413587525916	0.622866668283	0.506940542236	0.500777164957	0.444124976553	0.359584446488	0.198221032906	0.820381973313	0.494241889852	0.0	0.376454238875	0.529409543533	0.855101603317	0.792485640848	0.371802377348
